tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
SZR.NA2.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;1;260;;516
SZR.NA2.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;1;264;;520
SZR.NA2.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;1;268;;524
SZR.NA2.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;1;272;;528
SZR.NA2.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;1;276;;532
SZR.NA3.T;Время за текущий час;INT (4 bytes);Read;ИНР;1;280;;536
SZR.NA3.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;1;280;;536
SZR.NA3.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;1;284;;540
SZR.NA3.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;1;288;;544
SZR.NA3.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;1;292;;548
SZR.NA3.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;1;296;;552
SZR.NA3.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;1;300;;556
SZR.NA3.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;1;304;;560
SZR.NA3.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;1;308;;564
SZR.NA4.T;Время за текущий час;INT (4 bytes);Read;ИНР;1;312;;568
SZR.NA4.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;1;312;;568
SZR.NA4.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;1;316;;572
SZR.NA4.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;1;320;;576
SZR.NA4.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;1;324;;580
SZR.NA4.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;1;328;;584
SZR.NA4.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;1;332;;588
SZR.NA4.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;1;336;;592
SZR.NA4.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;1;340;;596
SZR.NA1.T.(DDh);в часах за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;356;;612
SZR.NA1.T.(DDh-1);в часах за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;360;;616
SZR.NA1.T.(MMh);в часах за текущий мес.;FLOAT (4 bytes);Read;ИНР;1;364;;620
SZR.NA1.T.(MMh-1);в часах за прошедший мес.;FLOAT (4 bytes);Read;ИНР;1;368;;624
SZR.NA1.T.(GGh);в часах за текущий год;FLOAT (4 bytes);Read;ИНР;1;372;;628
SZR.NA1.T.(GGh-1);в часахза прошедший год;FLOAT (4 bytes);Read;ИНР;1;376;;632
SZR.NA2.T.(DDh);в часах за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;380;;636
SZR.NA2.T.(DDh-1);в часах за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;384;;640
SZR.NA2.T.(MMh);в часах за текущий мес.;FLOAT (4 bytes);Read;ИНР;1;388;;644
SZR.NA2.T.(MMh-1);в часах за прошедший мес.;FLOAT (4 bytes);Read;ИНР;1;392;;648
SZR.NA2.T.(GGh);в часах за текущий год;FLOAT (4 bytes);Read;ИНР;1;396;;652
SZR.NA2.T.(GGh-1);в часахза прошедший год;FLOAT (4 bytes);Read;ИНР;1;400;;656
SZR.NA3.T.(DDh);в часах за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;404;;660
SZR.NA3.T.(DDh-1);в часах за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;408;;664
